arrondissement,nb_pieces,nb_chambres,surface,prix,lien,prix_mc
5,4,,92,1380000,https://www.century21.fr/trouver_logement/detail/319136735/,15000.0
75116,3,,75,1395000,https://www.century21.fr/trouver_logement/detail/2054096282/,18600.0
6,3,,79,1395000,https://www.century21.fr/trouver_logement/detail/2099719586/,17658.227848101265
4,3,,96,1395000,https://www.century21.fr/trouver_logement/detail/2118249757/,14531.25
5,5,,99,1398000,https://www.century21.fr/trouver_logement/detail/1909344399/,14121.212121212122
12,5,,118,1399000,https://www.century21.fr/trouver_logement/detail/2049382819/,11855.93220338983
9,5,,115,1400000,https://www.century21.fr/trouver_logement/detail/2093163002/,12173.91304347826
8,4,,100,1400000,https://www.century21.fr/trouver_logement/detail/2118250423/,14000.0
1,3,,71,1440000,https://www.century21.fr/trouver_logement/detail/2175628230/,20281.690140845072
1,3,,71,1440000,https://www.century21.fr/trouver_logement/detail/2176518911/,20281.690140845072
9,5,,108,1450000,https://www.century21.fr/trouver_logement/detail/2025312818/,13425.925925925925
12,5,,120,1450000,https://www.century21.fr/trouver_logement/detail/2058109244/,12083.333333333334
10,5,,129,1460000,https://www.century21.fr/trouver_logement/detail/2164550759/,11317.829457364342
8,4,,105,1465000,https://www.century21.fr/trouver_logement/detail/2096694112/,13952.380952380952
10,5,,103,1470000,https://www.century21.fr/trouver_logement/detail/1906564257/,14271.844660194174
20,5,,126,1470000,https://www.century21.fr/trouver_logement/detail/2157526289/,11666.666666666666
15,4,,100,1490000,https://www.century21.fr/trouver_logement/detail/2173969548/,14900.0
6,3,,87,1499000,https://www.century21.fr/trouver_logement/detail/2149847856/,17229.885057471263
8,4,,130,1520000,https://www.century21.fr/trouver_logement/detail/2050705818/,11692.307692307691
6,4,,79,1560000,https://www.century21.fr/trouver_logement/detail/1753347846/,19746.835443037973
6,3,,85,1572000,https://www.century21.fr/trouver_logement/detail/1988331835/,18494.117647058825
4,5,,105,1575000,https://www.century21.fr/trouver_logement/detail/2089487427/,15000.0
15,3,,126,1575000,https://www.century21.fr/trouver_logement/detail/2154144433/,12500.0
15,6,,132,1580000,https://www.century21.fr/trouver_logement/detail/2158249800/,11969.69696969697
9,5,,140,1587000,https://www.century21.fr/trouver_logement/detail/2016719699/,11335.714285714286
6,2,,61,1595000,https://www.century21.fr/trouver_logement/detail/2005934505/,26147.54098360656
8,3,,85,1670000,https://www.century21.fr/trouver_logement/detail/1986761324/,19647.058823529413
15,4,,86,1672000,https://www.century21.fr/trouver_logement/detail/2121165072/,19441.86046511628
11,5,,130,1680000,https://www.century21.fr/trouver_logement/detail/1904147870/,12923.076923076924
75116,5,,140,1690000,https://www.century21.fr/trouver_logement/detail/2162521364/,12071.42857142857
6,5,,104,1690000,https://www.century21.fr/trouver_logement/detail/2168338998/,16250.0
6,5,,104,1690000,https://www.century21.fr/trouver_logement/detail/2177279048/,16250.0
9,3,,76,1696000,https://www.century21.fr/trouver_logement/detail/2109120236/,22315.78947368421
17,5,,164,1699000,https://www.century21.fr/trouver_logement/detail/1832042497/,10359.756097560976
1,4,,85,1700000,https://www.century21.fr/trouver_logement/detail/1981609776/,20000.0
